user_id,label,warning_dismissal_rate,risky_url_ratio,avg_risk_score_on_bypass,response_time_variance,heeded_rate,download_attempt_rate,total_events,session_count,avg_session_duration_mins,device_risk_score,peak_hour_activity
8df5b5e7-4d59-4fc9-aa05-183f7b89651b,impulsive,0.5705072831715973,0.1767349070128216,0.7440251000608025,175.1112097914105,0.4114264307657234,0.6474759746004458,40.0,8,10.661343134179637,0.376596118114243,9
72cd40e7-2518-4862-bdce-6553eb81e039,impulsive,0.4282941029539929,0.19749187643109353,0.6282457678760633,149.7760800975523,0.11014063315342561,0.274110237544964,20.0,10,13.920022732093333,0.29162434268985227,6
e74127e2-501b-47a4-b301-9febfbc4c2a8,impulsive,0.7423366391092181,0.14571474312883778,0.7188055998936072,159.20234653877307,0.045765409347891944,0.6571731023128125,94.0,15,19.95492163948579,0.2991817031268326,5
1cad19f9-205c-4a2e-9ffa-bd4f27aff0e9,impulsive,0.5996621282093525,0.19739849837248985,0.6694025008653808,123.22201504671584,0.013866395711467215,0.31686802510978446,59.0,14,17.992925900876994,0.3260083372891279,14
118be25d-cb5a-40d1-9eb2-76913ad4cd04,impulsive,0.5794795054418033,0.21945792061590702,0.6792588659240516,95.91670162474173,0.27026345579762023,0.41939574284609893,108.0,11,16.918224885523124,0.5326153526554397,6
8de25d97-d551-4130-8054-944f94096d3d,impulsive,0.5748808767114013,0.3840792146264943,0.7725589902532132,257.2267618772072,0.09462157963463018,0.4738470396272754,19.0,6,8.628720591682555,0.783547732428239,15
abd9c10a-c6d6-4c1d-8f55-2bac6ee3eb3f,impulsive,0.8182447626643025,0.18205678042977935,0.6223042007541661,153.47311411354434,0.173803263306502,0.07725230134334245,69.0,4,11.466262043582894,0.39325106077432015,18
c9e4a2aa-7b7e-4ba8-a206-0051c531037f,impulsive,0.5744344632414105,0.3123819642277756,0.8351293697750303,62.757626588452254,0.11650228761178598,0.3771514218104565,59.0,15,7.023106569317435,0.18163155205794276,14
659f51c0-b93e-45b7-8cdf-c6f7843d382b,impulsive,0.6337187709924282,0.2775509373045268,0.4559534594438348,126.19472297380261,0.457712370795915,0.11602168888660479,71.0,14,12.493993901642858,0.41316881603872474,16
a818c69d-3431-4450-8c4d-251239f508ad,impulsive,0.7330925708203729,0.21789746696941067,0.7768862551993136,117.82473101034306,0.21435654202011692,0.4700410889578034,80.0,5,21.314315110518976,0.46636857882970834,12
d0029cfd-9324-4141-ac5c-36f0111c4a70,impulsive,0.9102799875374591,0.07957349241897352,0.8005886929749685,73.26827246467643,0.09665917492996752,0.15740993385378288,92.0,14,8.810449770600993,0.440032711163985,6
42b9615c-3e03-42dc-9452-5e31b6de09d3,impulsive,0.7901020007233455,0.12687075679148088,0.47651528244748154,75.65396877681395,0.09857983749726065,0.6229972345510166,18.0,9,9.516440401915915,0.5301543771852651,17
