user_id,label,warning_dismissal_rate,risky_url_ratio,avg_risk_score_on_bypass,response_time_variance,heeded_rate,download_attempt_rate,total_events,session_count,avg_session_duration_mins,device_risk_score,peak_hour_activity
6ff11b91-7f6b-4a97-a05c-c1f1ee97aed1,negligent,1.0,0.9415134556215536,0.975526942529138,63.793225217828684,0.11181490089890664,0.5957099648363342,36.0,29,31.746157330016516,0.9047903789759748,22
ba120fbb-cfdc-401c-8e69-186c4470a1c4,negligent,0.8980590972969383,0.8421108766297005,0.5948561938100254,300.33041530254957,0.02253012417533537,0.43649922660780055,25.0,15,23.55306512772424,0.8458615634969328,20
53f85565-9b9e-42fe-9d04-3a230ce6e1eb,negligent,0.9508646999568169,0.8582959685514324,0.9535614952099788,170.01831200320345,0.042438693469978826,0.6934178427503183,64.0,14,38.863932716741814,0.9341000960385035,20
536af276-46ce-4df8-8af7-c2aace8fc87f,negligent,0.7432980224489123,0.48666162776967287,0.890216238568403,187.06689868890885,0.01533287628605819,0.4847582753322708,162.0,5,31.865624758089993,0.6841784222262994,21
cf747558-e6d1-4772-8ec0-02bb07a7c7d0,negligent,0.8948729131313041,0.8952146896282102,0.8295291479436435,151.40943960422902,0.027683491179047642,0.11252737590136232,174.0,9,54.83251266355108,0.9170046811469899,23
22a292c0-67ef-4932-adb2-aca46b409b40,negligent,0.7753211746401734,0.7994884104477193,0.8078989306320193,211.73139820888056,0.19556069926410632,0.6732897989548233,35.0,20,36.54575273450908,0.612668532229953,20
a8e59f0a-3d19-428a-af38-8e00de96fffb,negligent,0.8951414695021597,0.9371916604763296,0.7475745287014819,298.4134700961516,0.11385316110969122,0.876867880961504,66.0,26,32.89142561162019,0.7175218926635146,20
b9c40b7f-be28-4f99-b60d-a9e5cf72f410,negligent,0.8051357075441272,0.5557244065281693,0.9198413297208873,168.22205045377325,0.18262620179065953,0.4471164603279638,162.0,13,36.41942719598752,0.8909586479316491,22
9052600b-d96f-427f-98d1-f127f3823c7e,negligent,0.8958277569115551,0.4759489460240051,0.7944657727286459,176.22488805276868,0.09818666189872925,0.2436304837398726,193.0,8,38.56776824337468,0.9456051650935559,21
7198110b-83a5-4ca5-b8f7-349a7874d3f4,negligent,0.9396194638085198,0.8056672496307331,0.7790532152220021,203.80125823317934,0.34185966866405904,0.8583804377487598,148.0,27,25.452941069265496,0.9123810235911985,20
e008ee0e-9a65-4110-8790-e93d27e899e2,negligent,0.925739652604952,0.9900321419936253,0.9645892221023011,26.821792145539018,0.22115836316925475,0.6047446594577159,100.0,23,43.103611107614945,0.8730052956305203,20
17d4b418-21d7-42df-a4f3-141763df8e18,negligent,0.8760299115476594,0.8755812367576636,0.775419875856521,282.20866334874887,0.027046127135019065,0.6825464321894112,173.0,15,28.171799291891183,0.8157604323719583,21
c0e0c75d-56cf-4a39-81e0-f591d2b6c7e4,negligent,0.8729108299781481,0.9156521157708221,0.8256986767962998,141.7701990314683,0.22184249200302014,0.29326931990084926,176.0,7,47.43646160544728,0.9824200077000678,22
2abf168b-042a-4436-afa6-0d8b8f97dfa8,negligent,1.0,0.9327991431230592,0.9230851840973906,161.59164149261977,0.05009348553112836,0.5384444609069008,88.0,17,46.544435140134325,0.7948552198981558,23
64581f24-4bce-4c25-8482-1edc475e0a99,negligent,0.945358351729007,0.8331664157336003,0.7565564707550955,578.646298781232,0.015497123741182266,0.6557461031659451,76.0,16,42.483241892046024,0.9655831266598499,22
cb8f63f5-7269-4a80-a96f-a49b405e368c,negligent,0.7791913545480046,0.7651064254092619,0.9351024174986876,156.04760105148802,0.11079288499651421,0.7061567823750701,56.0,5,40.941134089531005,0.7015659068459533,21
c2f510ad-e020-435d-9d78-fcbdc840ea52,negligent,1.0,0.8169188114433752,0.8732250331821951,376.7254686319441,0.06557643064524984,0.32702937906759755,180.0,18,27.606833795273744,0.8499569664370366,23
89d7f5af-57ab-4846-a3e3-9feed3d34768,negligent,0.9265482227171858,0.9539326790466837,0.9025725479178677,158.41801641627572,0.029399464951681484,0.8510120479473042,109.0,5,25.84031243440191,0.5584491523068867,20
895e9d12-ae35-4641-87aa-1a212d2dd46f,negligent,0.7198802072231106,0.8674178115375987,0.7396993082685654,590.5947287109207,0.05292367953004452,0.5629716434724632,26.0,5,55.46931173055153,0.6165790861383411,21
